city,property_type,sector,price,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category
gurgaon,flat,sector 81,3.45,4,4,3+,New Property,2599.0,1,0,1,High,Mid Floor
gurgaon,flat,sector 86,1.25,2,2,3,Moderately Old,1339.0,0,0,0,Low,High Floor
bangalore,flat,"sarjapur, bangalore",0.8,2,2,1,New Property,833.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 86,0.87,2,2,1,New Property,1231.0,0,0,2,Low,High Floor
gurgaon,flat,sector 93,0.38,2,2,2,Relatively New,661.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 51,0.3,1,1,0,Moderately Old,80.0,0,0,0,Low,Low Floor
gurgaon,house,sector 2,2.68,4,3,2,Moderately Old,1557.0,0,1,2,Medium,Mid Floor
bangalore,flat,"ananth nagar phase 2, electronic city",0.72,3,2,3,New Property,1278.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 86,1.3,3,3,3,Moderately Old,1746.0,1,0,0,Medium,High Floor
gurgaon,flat,sector 85,1.24,2,2,3,Relatively New,1730.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 95,0.32,2,2,1,Relatively New,610.0,0,0,2,Medium,Mid Floor
bangalore,house,"devanahalli, bangalore",14.0,4,5,3+,Relatively New,5000.0,1,1,0,Medium,Low Floor
gurgaon,flat,sector 84,0.88,3,3,3,Relatively New,1651.0,0,0,0,Medium,High Floor
bangalore,house,rifco shant,2.69,3,3,0,Moderately Old,2400.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 113,1.35,2,2,3,New Property,1090.0,0,0,0,High,Mid Floor
gurgaon,house,sector 26,4.5,3,3,2,Moderately Old,1350.0,1,0,0,Medium,Low Floor
gurgaon,house,sector 56,3.6,5,5,3+,Moderately Old,1449.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 102,1.35,3,3,3,Relatively New,1314.0,1,0,0,Medium,Mid Floor
gurgaon,flat,sector 81,2.2,3,4,3+,Relatively New,2481.0,1,0,2,High,Mid Floor
bangalore,flat,"choodasandra, hosa road",0.9871,3,3,2,New Property,1222.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 53,6.5,3,4,3+,Old Property,2683.0,0,0,0,Medium,Low Floor
bangalore,flat,"varthur, bangalore",1.49,3,3,2,New Property,1298.0,0,0,0,Low,Low Floor
gurgaon,flat,sohna road,0.28,1,1,1,New Property,443.0,0,0,1,Low,Mid Floor
gurgaon,flat,sector 37c,1.05,3,3,3,New Property,1500.0,0,0,2,Low,Mid Floor
gurgaon,flat,sector 81,0.6,2,2,1,Under Construction,814.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 81,2.45,3,3,2,Relatively New,1800.0,1,0,2,High,Mid Floor
bangalore,house,"ullal uppanagar, bangalore",3.5,3,3,2,Moderately Old,2000.0,0,1,0,Low,Low Floor
gurgaon,flat,sohna road,0.9,2,2,2,Relatively New,1274.983955,0,0,0,Low,Mid Floor
bangalore,flat,"tumkur road, bangalore",1.59,3,2,2,New Property,1028.0,0,0,0,Low,Mid Floor
gurgaon,house,sector 2,2.55,3,3,2,Old Property,1557.0,0,0,0,Low,Low Floor
gurgaon,house,sector 23,5.65,7,7,3+,Moderately Old,5000.0,1,0,0,Medium,Low Floor
gurgaon,flat,sector 104,1.35,4,5,3+,Relatively New,2991.0,1,1,0,Medium,Low Floor
gurgaon,flat,sector 52,0.29,1,1,0,Moderately Old,278.0,0,0,2,Low,Low Floor
gurgaon,flat,sector 108,2.9,3,4,2,Relatively New,2003.0,0,0,0,Medium,High Floor
gurgaon,flat,sector 50,2.35,3,3,3+,Moderately Old,1950.0,0,0,2,High,Mid Floor
bangalore,flat,"kengeri, bangalore",2.0,3,3,2,Moderately Old,1511.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 107,0.35,2,2,2,Relatively New,608.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 43,8.44,4,5,3,Moderately Old,5000.0,1,0,1,Medium,Mid Floor
gurgaon,flat,sector 67,3.5,3,4,3,Relatively New,2224.0,1,1,2,High,High Floor
gurgaon,flat,sector 110,1.6,2,2,2,Relatively New,660.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 3,1.1,2,2,2,Under Construction,956.0,0,0,0,Low,High Floor
gurgaon,house,sector 82,6.5,4,3,0,Relatively New,3240.041539,0,0,0,Low,Low Floor
gurgaon,flat,sector 109,2.0,4,4,2,Relatively New,2380.0,1,0,0,Medium,High Floor
gurgaon,flat,sector 37d,0.45,2,3,2,Under Construction,655.0,0,0,0,Low,Mid Floor
gurgaon,house,sector 26,4.0,4,4,3,Old Property,1350.0,0,1,0,Low,Low Floor
gurgaon,flat,sector 85,1.84,3,4,3,Relatively New,2025.0,0,0,0,High,Mid Floor
gurgaon,flat,manesar,0.86,3,3,3+,Moderately Old,1900.0,1,0,0,Medium,Mid Floor
bangalore,flat,"balagere, near panathur, bangalore",2.45,3,3,2,New Property,1312.0,0,0,0,Low,High Floor
gurgaon,flat,sector 111,3.45,4,5,3+,Relatively New,2669.0,1,0,0,Medium,Mid Floor
gurgaon,flat,sector 62,7.15,4,5,3+,Relatively New,3924.0,1,1,2,High,Mid Floor
bangalore,house,"ullal uppanagar, bangalore",4.0,6,6,3,Moderately Old,2444.0,0,0,2,Low,Low Floor
gurgaon,flat,sector 83,1.4,3,3,3,Relatively New,1387.0,1,1,2,High,Low Floor
gurgaon,flat,sector 109,1.6,3,3,3,Relatively New,2303.0,1,0,0,Medium,Mid Floor
gurgaon,flat,sector 113,1.32,2,2,2,Relatively New,1199.0,0,0,0,Low,Mid Floor
gurgaon,house,sector 17,0.29,2,1,0,Old Property,891.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 70,1.0,3,2,2,Moderately Old,1078.0,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 66,4.5,5,5,3+,New Property,3321.0,1,0,0,Medium,High Floor
gurgaon,flat,sohna road,0.48,2,2,2,Under Construction,994.0,0,0,0,Low,High Floor
gurgaon,flat,sector 92,1.44,4,4,3,Relatively New,2266.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 67,3.15,3,4,3+,Relatively New,2219.0,1,0,2,Medium,High Floor
gurgaon,house,sector 109,6.44,4,5,3+,New Property,2430.0,1,1,0,Medium,Mid Floor
gurgaon,flat,sector 86,0.78,2,2,2,New Property,1360.0187649999998,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 85,1.5,4,5,3+,New Property,2017.0,1,0,2,Low,Mid Floor
gurgaon,flat,sector 10a,0.9,2,2,3,New Property,1086.0,0,0,0,Medium,Mid Floor
gurgaon,house,sector 43,2.55,3,3,2,Relatively New,1935.0,0,0,2,Medium,Mid Floor
bangalore,flat,"cooke town, bangalore",3.45,3,3,1,Relatively New,1677.0,0,0,0,Low,Mid Floor
gurgaon,flat,sohna road,0.24,1,1,1,Relatively New,378.0,0,0,2,Medium,High Floor
gurgaon,flat,sector 102,0.47,2,2,1,Relatively New,581.0,0,1,0,Medium,Mid Floor
bangalore,house,"whitefield, bangalore",2.9,3,3,2,Relatively New,2580.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 39,2.0,3,3,3+,Old Property,2400.026783,0,0,0,Low,Low Floor
bangalore,flat,"sarjapur road, bangalore",2.1,3,3,2,New Property,1209.0,0,0,0,Low,High Floor
gurgaon,flat,sector 33,1.7,3,3,3+,New Property,1500.0,1,0,0,Low,Mid Floor
gurgaon,flat,sector 106,1.15,3,3,3,Relatively New,1650.0,1,0,2,High,High Floor
gurgaon,flat,sector 67a,1.5,2,2,2,Relatively New,1500.0,0,1,2,Low,Mid Floor
gurgaon,house,sector 26,8.1,5,5,2,Old Property,2295.0,0,0,0,Low,Mid Floor
gurgaon,house,sector 13,0.45,1,1,0,Old Property,936.0287439999998,0,0,0,Low,Low Floor
bangalore,flat,"yelahanka, bangalore",3.3,3,3,2,New Property,1909.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 92,0.75,3,2,2,New Property,1298.0,0,0,0,Medium,Mid Floor
bangalore,house,"whitefield, bangalore",5.4,3,3,2,Old Property,2206.0,0,0,0,Low,Low Floor
gurgaon,house,sector 105,0.74,3,3,0,Moderately Old,999.96631,0,0,0,Low,Low Floor
gurgaon,flat,sector 72,6.75,4,4,3+,New Property,4000.0,1,0,2,High,Low Floor
gurgaon,flat,sector 65,2.44,3,3,2,Under Construction,1654.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 72,3.1,4,5,3+,Moderately Old,3373.0,1,1,0,Medium,Mid Floor
gurgaon,flat,sector 81,2.3,3,3,3+,Relatively New,1617.0,1,0,1,Low,High Floor
gurgaon,house,sector 31,3.5,4,4,3,Old Property,1449.0,0,1,2,Medium,Low Floor
bangalore,house,"attibele, bangalore",2.95,5,5,3+,New Property,1600.0,1,0,0,Medium,Mid Floor
gurgaon,flat,dwarka expressway,1.08,3,3,0,Under Construction,1757.960148,0,0,0,Low,Low Floor
gurgaon,flat,sector 84,1.52,3,4,3,Relatively New,1703.0,1,0,0,Medium,High Floor
bangalore,house,"devanahalli, bangalore",2.0,2,2,1,New Property,1200.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 90,0.7,2,2,3,New Property,1176.0,0,0,0,Low,High Floor
gurgaon,flat,sector 95,0.31,2,2,1,Relatively New,610.0,0,0,2,Medium,Mid Floor
gurgaon,flat,sector 60,3.8,4,5,3,Moderately Old,2791.0,1,0,2,Medium,High Floor
gurgaon,flat,sector 90,0.65,2,2,3,Relatively New,1225.0,0,0,2,Low,High Floor
gurgaon,flat,sector 83,3.15,5,7,3+,Relatively New,3200.0,1,0,2,High,High Floor
bangalore,house,"whitefield, bangalore",2.9,3,3,2,New Property,2293.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 82,0.86,3,3,3,Moderately Old,1234.0,0,0,2,Medium,Mid Floor
gurgaon,flat,sector 58,4.85,4,5,3,Relatively New,3182.0,1,0,2,Low,High Floor
gurgaon,flat,sector 9a,1.25,4,3,3,Old Property,2006.0,1,0,2,Low,Low Floor
gurgaon,house,sector 105,0.5,2,2,0,Moderately Old,99.996631,0,0,0,Low,Low Floor
gurgaon,flat,sector 86,0.8,2,2,0,Relatively New,1360.0187649999998,0,0,0,Low,Low Floor
gurgaon,flat,sector 89,1.1,3,2,3,New Property,1550.0016,0,0,0,Low,Mid Floor
gurgaon,flat,sohna road,0.73,2,2,3,Relatively New,977.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 81,1.35,3,3,3+,Moderately Old,1437.0,0,1,2,Medium,Mid Floor
gurgaon,flat,sector 48,3.65,3,3,3+,Relatively New,2395.0,0,0,2,High,Mid Floor
gurgaon,flat,sector 90,0.96,3,4,3,New Property,1696.0,1,0,0,Medium,Mid Floor
gurgaon,flat,sector 113,3.25,4,4,3+,Under Construction,2553.0,1,0,0,Medium,High Floor
bangalore,flat,"bannerghatta road, bangalore",1.35,2,2,1,Old Property,1098.0,0,0,2,Low,Mid Floor
bangalore,house,"kyalasanahalli, near hennur road, bangalore",5.5,3,3,2,New Property,2000.0,1,0,0,Medium,Low Floor
bangalore,house,"nandi hills, chikkaballapur, bangalore",1.2,3,4,1,New Property,1666.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 33,1.1,2,2,2,Under Construction,1274.983955,0,0,0,Low,Mid Floor
bangalore,flat,"whitefield, bangalore",2.45,3,2,1,Under Construction,1121.0,0,0,0,Low,High Floor
gurgaon,flat,sector 65,2.25,3,3,3+,Relatively New,1493.0,1,0,0,High,Mid Floor
bangalore,flat,"sarjapur road, bangalore",2.1,3,3,2,New Property,1209.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 102,1.5,3,3,3,Relatively New,1314.0,0,0,2,High,Mid Floor
gurgaon,house,sector 4,0.5,2,2,2,New Property,450.0,1,0,0,Low,Low Floor
gurgaon,flat,sector 62,2.1,2,2,2,New Property,1365.0,1,0,0,Medium,High Floor
gurgaon,flat,sector 95,0.45,2,2,1,Relatively New,887.0,0,0,0,Medium,Low Floor
gurgaon,flat,gwal pahari,5.5,4,5,3+,New Property,5248.0,1,0,0,High,High Floor
bangalore,house,"gattahalli, near sarjapur road, bangalore",2.9,4,4,3+,Relatively New,3030.0,1,1,2,Low,Low Floor
gurgaon,house,sohna road road,6.25,3,3,0,Moderately Old,9000.0,0,0,0,Low,Low Floor
gurgaon,house,sector 57,7.25,9,9,3+,New Property,2700.0,1,0,2,Low,Low Floor
gurgaon,flat,sector 67,2.87,3,3,3+,Relatively New,2095.0,1,0,2,High,High Floor
gurgaon,flat,sohna road,0.42,2,2,2,New Property,564.0,0,0,0,Medium,Low Floor
gurgaon,flat,sector 79,1.72,3,4,3+,Relatively New,1695.0,1,0,2,High,Mid Floor
gurgaon,flat,sector 77,0.71,2,2,2,Relatively New,1057.0,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 65,1.3,2,2,2,Relatively New,812.0,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 54,4.85,3,4,3+,Relatively New,1875.0,1,0,2,Low,High Floor
gurgaon,flat,sector 104,2.6,4,4,3+,Relatively New,3064.0,1,0,2,High,High Floor
gurgaon,flat,sector 86,0.46,2,2,1,Under Construction,64591.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 63a,0.7,1,1,0,Under Construction,692.979882,0,0,0,Low,Mid Floor
bangalore,flat,"sarjapur road, bangalore",4.18,4,4,2,New Property,2232.0,1,0,0,Low,High Floor
bangalore,flat,"varthur, bangalore",0.9368,2,2,1,New Property,889.0,0,0,0,Low,Low Floor
gurgaon,house,sector 26,5.8,4,4,3+,Old Property,4518.0,0,0,0,Low,Mid Floor
gurgaon,flat,sohna road,0.3,2,2,2,Relatively New,711.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 83,1.73,3,3,3,Relatively New,1600.0,1,0,2,High,Mid Floor
bangalore,flat,"bommasandra, bangalore",0.775,2,2,1,New Property,869.0,0,0,0,Low,Mid Floor
gurgaon,house,sector 4,0.8,5,3,1,Moderately Old,675.0,0,0,0,Low,Low Floor
bangalore,house,"sarjapur, bangalore",1.45,3,3,3,New Property,1200.0,0,0,0,Low,Low Floor
bangalore,house,"carmelaram, sarjapur road",2.79,4,4,2,New Property,2623.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 59,6.75,4,4,2,New Property,2566.0,1,0,0,Low,Mid Floor
gurgaon,flat,sector 91,1.9,4,4,3,Relatively New,2465.0,1,0,0,Medium,Mid Floor
gurgaon,flat,sector 102,2.15,3,4,3+,Relatively New,1944.0,1,0,2,Medium,High Floor
gurgaon,flat,sohna road,1.3,3,3,3+,Relatively New,1509.0,0,0,0,Low,Mid Floor
gurgaon,flat,manesar,0.9,3,3,3+,Moderately Old,2321.0,1,0,0,Low,Mid Floor
gurgaon,flat,sector 61,2.2,3,3,2,Under Construction,1777.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 81,2.5,3,3,2,Relatively New,1700.0,1,0,1,High,High Floor
gurgaon,flat,sector 2,1.01,2,2,3,Moderately Old,1280.0,0,0,0,Medium,Low Floor
gurgaon,flat,sector 83,0.4,1,1,1,Relatively New,520.0,0,0,1,Medium,Mid Floor
gurgaon,flat,sector 90,0.65,2,2,2,Old Property,1176.0,0,0,0,Medium,High Floor
gurgaon,flat,sector 83,1.4,4,4,3,Relatively New,2166.0,1,0,0,Low,Mid Floor
gurgaon,flat,sector 106,1.25,3,4,3+,Relatively New,1186.0,1,0,0,High,Mid Floor
gurgaon,flat,sector 82,1.3,4,4,3+,Relatively New,1773.0,1,0,0,Medium,Low Floor
gurgaon,flat,sector 113,6.0,5,6,3+,Moderately Old,7293.0,0,0,0,Medium,High Floor
gurgaon,house,sector 105,0.6,8,4,3,New Property,540.0,0,0,0,Low,Mid Floor
gurgaon,house,sector 11,0.9,5,5,3,Relatively New,800.0,0,0,0,Low,Mid Floor
bangalore,house,"devanahalli, bangalore",4.5,4,4,2,Moderately Old,2800.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 79,1.1,3,3,3,Relatively New,2166.0,0,0,2,Medium,Low Floor
gurgaon,flat,sector 111,2.58,3,4,2,Relatively New,2200.0,1,0,0,Medium,Mid Floor
gurgaon,flat,sector 62,2.15,2,2,3,Under Construction,1675.0,0,0,0,Medium,High Floor
bangalore,house,"yelahanka, bangalore",6.9,4,5,3+,New Property,3490.0,1,0,0,Low,Low Floor
gurgaon,house,sector 2,5.7,5,5,2,Old Property,4550.0,0,0,1,Medium,Low Floor
gurgaon,house,sector 28,0.45,5,3,0,Moderately Old,50.052135,0,0,0,Low,Low Floor
gurgaon,flat,sector 49,2.35,3,3,3,Relatively New,2030.0,0,0,0,Low,High Floor
bangalore,flat,"panathur, bangalore",1.35,2,2,1,Moderately Old,794.0,0,0,1,Medium,Low Floor
gurgaon,flat,sector 83,1.12,3,3,2,Relatively New,1200.0,1,1,2,High,Mid Floor
gurgaon,house,sector 33,8.0,6,5,3+,Relatively New,4499.956034,0,0,0,Low,Mid Floor
gurgaon,flat,sector 104,2.45,3,4,3+,Relatively New,2130.0,1,0,2,Medium,High Floor
bangalore,flat,"rt nagar, bangalore",4.55,3,3,3,Moderately Old,2075.0,0,0,0,Low,High Floor
gurgaon,house,sector 25,16.0,6,5,2,Relatively New,6000.013137999999,0,0,0,Low,Mid Floor
bangalore,house,"nagarbhavi, bangalore",4.1,5,4,3+,Moderately Old,1350.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 81,0.89,2,2,2,Under Construction,1194.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 37c,0.99,3,5,3+,Relatively New,1400.0,1,0,0,Low,Mid Floor
gurgaon,flat,sector 92,1.0,4,4,3,New Property,1828.0,0,0,0,Low,High Floor
gurgaon,flat,sector 93,0.85,2,2,0,Relatively New,596.9658939999999,0,0,0,Low,Mid Floor
gurgaon,house,sector 14,6.4,6,6,3+,Old Property,3150.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 92,1.08,4,4,2,New Property,1891.0,1,0,0,Medium,High Floor
bangalore,house,"smv layout block 3, ramasandra, bangalore",3.9,3,4,3,New Property,1200.0,1,1,0,Medium,Mid Floor
gurgaon,flat,sector 103,1.69,3,3,3+,Relatively New,1669.0,0,0,0,Low,Mid Floor
bangalore,flat,"hoodi, bangalore",1.91,3,3,1,New Property,1333.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 36a,0.36,1,1,1,Relatively New,407.0,0,0,0,Medium,Mid Floor
gurgaon,house,sector 109,6.2,5,5,2,Relatively New,2430.0,1,0,0,Medium,Low Floor
gurgaon,flat,sector 86,0.42,2,2,1,New Property,557.0,1,0,0,Medium,Low Floor
gurgaon,flat,sector 50,6.0,4,3,3,Moderately Old,3981.0,1,0,0,Low,Mid Floor
bangalore,flat,"nyanappana halli, hulimavu",0.79,2,2,1,Moderately Old,944.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 85,1.12,2,2,3,Relatively New,1485.0,0,0,0,Low,Mid Floor
gurgaon,house,sector 4,0.47,3,4,0,Moderately Old,1350.008338,0,0,0,Low,Mid Floor
gurgaon,flat,sector 107,0.52,3,2,2,Relatively New,717.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 84,1.1,3,3,2,Relatively New,1583.0,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 82,1.45,4,3,0,Relatively New,1800.046997,0,0,0,Low,Low Floor
gurgaon,flat,sector 60,3.75,4,5,3,Relatively New,2533.0,1,0,0,High,High Floor
gurgaon,flat,sector 76,1.92,3,3,2,Under Construction,1628.039875,0,0,0,Low,Mid Floor
gurgaon,house,sector 28,0.75,7,4,3+,Moderately Old,360.0,0,0,0,Low,Mid Floor
gurgaon,house,sector 43,10.5,4,4,2,Old Property,3762.0,1,0,0,Medium,Low Floor
bangalore,flat,"whitefield, bangalore",8.4,4,4,2,Moderately Old,3653.0,0,0,0,Low,High Floor
bangalore,flat,"chandapura, bangalore",0.95,3,2,2,New Property,1089.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 110,0.28,2,1,1,Relatively New,1000.0,0,0,0,Low,Low Floor
gurgaon,house,sector 12,0.42,3,3,0,New Property,567.0,0,0,0,Low,Low Floor
gurgaon,house,sector 69,0.8,1,1,0,New Property,763.052871,0,0,0,Low,Low Floor
gurgaon,house,sector 56,3.4,6,6,3+,Moderately Old,1530.0,0,0,2,Low,Low Floor
gurgaon,flat,sector 112,2.5,2,2,3,Relatively New,1939.03,0,0,2,High,Mid Floor
gurgaon,flat,sector 83,1.0,3,3,2,Relatively New,1574.0,0,1,2,High,Low Floor
bangalore,house,"chikkagubbi, hennur road",4.5,5,5,2,New Property,2484.0,1,0,0,Medium,Mid Floor
bangalore,house,"kannamangala, near seegehalli, bangalore",4.0,4,3,2,Old Property,3184.0,1,0,0,Low,Low Floor
gurgaon,flat,sector 67,0.8,1,1,0,Relatively New,609.990213,0,0,0,Low,Low Floor
bangalore,flat,"hosa road, bangalore",2.9,3,3,1,Relatively New,1770.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 92,0.65,3,3,2,Relatively New,1574.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 71,1.35,4,4,3,Moderately Old,2126.0,1,0,0,Low,Mid Floor
gurgaon,flat,sector 65,5.3,3,3,3,Moderately Old,2505.0,1,0,2,Low,High Floor
gurgaon,flat,sector 81,0.48,2,2,1,Relatively New,547.0,0,0,2,Low,High Floor
gurgaon,flat,sector 63a,2.2,2,3,3+,Under Construction,997.0,0,0,0,Medium,Mid Floor
gurgaon,flat,sector 56,1.5,3,3,3+,Relatively New,1900.0,1,0,2,Medium,Mid Floor
gurgaon,flat,sector 102,1.95,3,4,3,Relatively New,2333.0,1,0,2,Medium,Mid Floor
bangalore,flat,"begur, bangalore",2.6,3,3,2,Relatively New,1693.0,0,1,0,Low,High Floor
gurgaon,flat,sector 79,1.25,2,2,3,Relatively New,1382.9458719999998,0,0,0,Low,Low Floor
gurgaon,flat,sector 70,1.64,3,5,3,Relatively New,1527.0,1,0,0,Medium,Mid Floor
gurgaon,house,sector 23,5.1,3,2,0,Old Property,3078.0,0,0,0,Low,Low Floor
gurgaon,house,sector 105,0.7,3,2,2,Moderately Old,1199.959572,0,0,0,Low,Low Floor
gurgaon,flat,sector 90,1.29,3,3,3+,Relatively New,1817.0,1,0,0,High,High Floor
gurgaon,house,sector 28,9.0,6,7,3+,Moderately Old,3240.0,1,1,0,Medium,Mid Floor
bangalore,flat,"whitefield, bangalore",3.15,4,3,2,New Property,1895.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 93,1.25,3,4,2,Relatively New,1350.0,0,0,2,Medium,High Floor
gurgaon,flat,sector 71,0.95,2,2,0,Moderately Old,1199.959572,0,0,0,Low,Mid Floor
gurgaon,flat,sector 54,6.75,4,6,3+,Moderately Old,2455.0,1,0,2,Medium,High Floor
gurgaon,flat,sector 111,2.65,3,4,3+,Relatively New,2004.0,1,1,2,Medium,High Floor
gurgaon,flat,sector 70,2.1,4,5,3+,Moderately Old,2113.0,1,0,2,Medium,Mid Floor
gurgaon,flat,sector 109,1.65,3,3,3+,Relatively New,1945.0,1,0,2,Low,High Floor
bangalore,house,"bommasandra, bangalore",1.65,2,3,1,Old Property,1666.0,0,0,0,Low,Low Floor
bangalore,flat,"chokkanahalli, near thanisandra, bangalore",1.24,3,2,3,Moderately Old,1224.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 22,6.16,4,5,3+,New Property,3333.0,1,0,2,Low,Mid Floor
gurgaon,flat,sector 88b,1.1,2,4,3+,Under Construction,1350.008338,0,0,0,Medium,Low Floor
bangalore,flat,"whitefield, bangalore",3.25,3,3,3,New Property,1881.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 68,1.08,2,2,3,Relatively New,1130.0,0,0,2,Medium,Low Floor
gurgaon,house,sector 53,4.0,5,5,2,Relatively New,2250.0,0,0,0,Low,Mid Floor
bangalore,house,"sarjapur, bangalore",2.42,5,5,2,New Property,1800.0,1,1,0,Medium,Low Floor
gurgaon,flat,sector 92,1.1,4,3,2,New Property,1777.0,0,0,0,Low,High Floor
gurgaon,flat,sector 85,1.25,2,2,3,Relatively New,1730.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 90,1.75,4,4,3+,Relatively New,2467.0,1,0,0,Medium,High Floor
gurgaon,flat,sector 89,1.2,3,3,3,Under Construction,1064.0,0,1,0,Medium,Mid Floor
gurgaon,flat,sohna road,0.91,3,3,3,Relatively New,1599.0,0,0,0,High,Low Floor
gurgaon,flat,sector 37c,0.42,2,2,2,Relatively New,833.0,0,0,0,Low,Mid Floor
gurgaon,flat,gwal pahari,0.95,3,3,3,Old Property,1777.0,0,0,0,Low,High Floor
gurgaon,flat,sector 43,6.0,4,4,2,Under Construction,2666.0,1,0,2,Low,Low Floor
gurgaon,house,sector 43,5.5,8,7,3+,Moderately Old,2850.0,1,0,2,Medium,Mid Floor
bangalore,house,"sarjapur road, bangalore",4.5,4,4,2,New Property,2931.0,0,0,0,Low,Low Floor
gurgaon,house,sector 43,7.0,5,5,3+,Relatively New,2700.0,1,0,2,Low,Mid Floor
gurgaon,flat,sector 56,1.38,3,3,3,Moderately Old,1909.946416,0,0,2,Medium,Mid Floor
gurgaon,flat,sector 36,0.24,1,1,1,New Property,458.0,0,0,2,Medium,Mid Floor
bangalore,house,"bidarahalli, bangalore",0.98,3,4,1,New Property,1600.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 81,2.91,4,5,2,Relatively New,3017.0,1,0,2,Medium,Mid Floor
gurgaon,flat,sector 102,1.75,3,4,3+,Relatively New,1747.0,1,0,2,Medium,High Floor
gurgaon,flat,sector 2,0.56,1,2,2,Moderately Old,723.0,0,0,0,Medium,Mid Floor
gurgaon,house,sector 28,8.4,4,4,3+,Relatively New,2430.0,1,1,2,Medium,Low Floor
gurgaon,flat,sector 37d,0.65,2,2,3,New Property,625.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 102,2.1,3,4,3+,Relatively New,1944.0,1,0,0,Medium,Mid Floor
bangalore,flat,"doddathoguru, electronic city",0.6084,2,2,2,New Property,1098.0,0,0,0,Low,Mid Floor
bangalore,house,"horamavu, bangalore",4.7,3,3,3,Old Property,3100.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 104,2.6,4,4,3+,Relatively New,2850.0,1,0,0,Medium,High Floor
gurgaon,flat,sector 81,1.1,3,2,3+,Relatively New,1319.0,0,0,0,High,Mid Floor
gurgaon,flat,sector 106,0.95,2,2,3+,Relatively New,940.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 22,3.99,3,5,3+,New Property,2796.0,1,0,1,Medium,Mid Floor
gurgaon,flat,sohna road,0.45,2,2,1,New Property,590.0,0,0,0,Low,Mid Floor
gurgaon,house,sector 17,3.0,4,4,0,Moderately Old,3000.0,0,0,0,Low,Low Floor
gurgaon,flat,sector 70a,1.6,3,3,3,New Property,1750.0,1,0,0,Medium,Low Floor
bangalore,house,"smv layout block 3, ramasandra, bangalore",4.5,5,6,2,New Property,4800.0,1,0,2,Medium,Mid Floor
gurgaon,flat,sector 86,1.55,3,3,3+,Relatively New,1500.0,0,0,1,High,High Floor
gurgaon,flat,sector 107,0.82,2,2,3+,Relatively New,1236.0,0,0,0,Medium,Mid Floor
gurgaon,house,sector 50,7.5,3,3,2,Moderately Old,2160.0,1,0,2,Medium,Low Floor
bangalore,house,"narayanapura, bangalore",5.5,4,4,3,Moderately Old,2560.0,1,0,0,Low,Low Floor
gurgaon,flat,sohna road,0.55,2,2,3,Relatively New,913.0,0,0,0,Low,Mid Floor
gurgaon,flat,sector 33,0.4,2,2,2,Under Construction,623.014532,0,0,0,Low,Mid Floor
